,Unnamed: 0,GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,d,k,score
171,170,{4E4146F5-81D7-45FC-B286-269A824577C0},2020-05-01,Seen in the Sudden Valley of Whatcom County. Only 1.,Unverified, ,2020-05-02,48.69739,-122.30993,0.0864152246986034,0.0416666666666666,0.8875767901569467
353,478,{99821F34-D598-4954-98BD-1A0639412FF4},2020-05-06,There was two flying together as soon as I got on the on ramp to the freeway.,Unverified, ,2020-05-06,48.974404,-122.723467,0.0035360239719912,0.1666666666666666,0.887748478916379
1966,3909,{48A8E89B-87FC-4525-9679-7AC474F97CA5},2020-09-11,Very large what appeared to be a hornet flew up as I was sitting on the front step. I stood up and started to walk away. It attempted to land on me twice. It flew around within 20 feet of me for around 30 seconds. It looked if it was about to land numero,Unverified, ,2020-09-11,48.476008,-122.654447,0.1115380733909344,0.0,0.8884619266090656
1961,4017,{93FB39CA-E999-4CF1-A614-811DEB40E8D4},2020-09-11,"Dogfish Beach, (Please note this is a nude beach) Visually spotted what is believed to be the Giant Asian Hornet. On Friday at least 4 of them",Unverified, ,2020-09-16,48.63337,-122.471955,0.0850780564677022,0.0416666666666666,0.8888758918039631
1977,3926,{5FD665CD-932E-4113-AE76-6F541353662D},2020-09-12,"Not sure, it's mostly black but it's pretty big, and unlike anything I've seen",Unverified, ,2020-09-12,48.90582,-122.334595,0.0580047664516329,0.0833333333333333,0.8891251036148964
815,2848,{449581EB-BB6B-4AD7-9203-EAF328D4464C},2020-07-09,I’m not sure if this is a murder hornet. It was hard to tell.,Unverified, ,2020-08-14,48.886937,-122.582473,0.0300872555640948,0.125,0.8894139082034641
378,563,{DD497641-B9E1-4675-8FB3-9A73E5364367},2020-05-07,"I saw a giant hornet flying at my back porch about a half hour ago. I ran into the house and got windex because it's all I had to defend myself and when I got back it was gone. I live at 6503 Markel Rd Deming, wa 98244",Unverified,Please try to send us a photo if you see it again.,2020-05-07,48.890419,-122.152405,0.0836904290582764,0.0416666666666666,0.8902240161546404
77,109,{6DB6BEA7-A49E-4A8D-BFE7-EE5242A109E2},2020-04-15,"Hornet not seen, but we have a dead honeybee hive.",Unverified, ,2020-04-15,48.530016,-122.39823,0.1097390096027698,0.0,0.8902609903972302
397,586,{3536FDA1-19E4-4D33-A54A-5A6E33E75EC1},2020-05-08,"I cleared my lot line yesterday and an Asian Hornet was hovering in the corner of my covered area on my back porch. I do not have a photo, but there as no denying it!",Unverified, ,2020-05-08,48.89047,-122.152721,0.0836457920926585,0.0416666666666666,0.8902673823924944
1894,3749,{9E8ECF4B-2FA4-4470-865A-D07330D3A620},2020-09-06,Found in horse water trough,Unverified, ,2020-09-06,48.569917,-123.152255,0.1091276772475682,0.0,0.8908723227524318
73,96,{72428E4E-60A7-4273-9CC4-A53979B7DCEC},2020-04-14,I saw it on my back porch screen door. However it flew off before I was able to take a photo.,Unverified, ,2020-04-14,48.734703,-122.668193,0.055844725463254,0.0833333333333333,0.8911639108181668
652,1048,{7FE8423D-720F-434A-9210-D57281752D9A},2020-06-13,It was run over in the driveway,Unverified, ,2020-06-13,48.874941,-122.634459,0.0280727698983829,0.125,0.8912611997038997
1526,2981,{3171D59D-DD9D-4F61-82AA-26C58B2FA83A},2020-08-16,"Observed flying around my porch, was not willing to get close enough to take a photo",Unverified, ,2020-08-18,48.705787,-122.336539,0.0825318086898468,0.0416666666666666,0.891349652850241
308,430,{67758FD3-40FA-44F4-B022-D7FD9D4C89CA},2020-05-05,"NOTE:  not an observation.  What we're hearing locally is that people are killing bumblebees because they think they're Asian hornets.  Could you please put bumblebee photos/ID on this page, to help cut down on folks killing them?",Unverified, ,2020-05-05,48.530319,-123.027838,0.1082194120341259,0.0,0.8917805879658741
1634,3132,{493B94CF-7882-46A6-A0EC-51F42ADA16FE},2020-08-20, ,Unverified, ,2020-08-20,48.896671,-122.608243,0.0261262100499157,0.125,0.893046202955284
865,1540,{C21DE7FA-D506-4480-8867-C8440A5048D7},2020-07-15,A giant black hornet near the tree root cave off of the point whitehorn park trail.,Unverified, ,2020-07-15,48.884302,-122.777307,0.0240864947949416,0.125,0.8949166300910815
502,726,{02B30884-3FFE-4155-97B7-3921FCD5D62F},2020-05-15,"I live in Bow (in the flats) and was shocked to see an Asian hornet land on kitchen window screen from the outside. It stayed a few seconds and then flew off. Not enough time for a picture, but as farmer we are very familiar with what’s out here and wh",Unverified, ,2020-05-15,48.545183,-122.428427,0.104986143133282,0.0,0.895013856866718
2039,4075,{7E7E83B5-9BF4-4DC0-BFCE-04F3682EAC9F},2020-09-21, ,Unverified, ,2020-09-21,48.5076,-122.81184,0.1049783801827398,0.0,0.8950216198172602
1185,2060,{91F162CA-4B0C-49D0-A63F-9F8F3F2C19DB},2020-07-31, ,Unverified, ,2020-07-31,48.724921,-122.347222,0.0784484967046274,0.0416666666666666,0.8953167208695769
609,919,{E8746898-146B-41FA-B4C2-2B15237B1559},2020-06-01,Was only able to view the hornet in flight.  It was very large and had a very distinct bright orange color and sounded like a tiny tin toy as it flew by.  It flew over Cordata Park Trail in a north direction.,Unverified, ,2020-06-01,48.807622,-122.500957,0.0506493708128585,0.0833333333333333,0.8960676726179465
614,952,{D0270C37-A37F-4168-9C4B-4D2CB534AD05},2020-06-03,The hornet was flying in a northerly direction toward our raspberry patch where there are a large number of bees. The hornet was flying much faster than other insects normally fly. There was a distinct loud buzzing sound.,Unverified,"If you see it again, please snap a picture and resubmit a sighting.",2020-06-04,48.894085,-122.788026,0.0226173564048223,0.125,0.896263835934848
391,569,{8A7D2056-C928-4AEC-858C-FAD73A1BD39C},2020-05-08,"we had what we thought was a bumble bee land on our screen door.  Upon closer inspection it was 2 hornets mating, VERY large hornets.  Unable to photograph or capture.",Unverified, ,2020-05-08,48.913255,-122.001694,0.1034975973668071,0.0,0.8965024026331929
902,1624,{4C97BC8B-15E6-4456-9965-D5D407320E0C},2020-07-18,Large size. Looked like mini hummingbird. Had yellow and black bottom. Large tan or light brown head.,Unverified, ,2020-07-18,48.894155,-122.783261,0.0223534160863861,0.125,0.8965058702740188
1736,3358,{99ED65E5-54A5-45D5-9E94-7B87B6A134B6},2020-08-26,"Inch to inch and a half long,  stinger 1/4 stinger",Unverified, ,2020-08-26,48.730718,-122.350459,0.0772180690436821,0.0416666666666666,0.8965121206434642
1374,2956,{8C491B95-6886-49C9-9D86-C3A1A50A0E20},2020-08-08,James Island,Unverified, ,2020-08-17,48.512809,-122.775994,0.1033850345839446,0.0,0.8966149654160553
1486,2810,{F0893379-10E1-427F-8A83-6F81DF47240E},2020-08-14,"Wasn't able to get a picture but it was as big as my thumb and it was definitely a hornet.  It stuck around for a minute or so, lighting occasionally so I got a good look at it.",Unverified, ,2020-08-14,48.580823,-123.100525,0.103206486721473,0.0,0.896793513278527
1564,3212,{D2C03DB7-1FE7-40E9-91B1-92BF153A17F7},2020-08-18,I have no photo. The hornet landed on my wife's arm as she was getting into our truck. I was about 2 feet away from it. As soon as she saw it she shook her arm and it flew away. It was definitely over 1.5 inches long. I'm an outdoorsman and I have never,Unverified, ,2020-08-22,48.72899,-122.130714,0.1013705489182328,0.0,0.8986294510817672
534,792,{70A2D752-1CAC-48B6-BA07-E90C283F77B1},2020-05-22,A large Hornet can be seen entering and leaving a structure west of my property line. My address is 3049 Main St Custer wa.,Unverified, ,2020-05-22,48.91711,-122.646369,0.0193607986523517,0.125,0.8992501125607931
2109,4227,{2D515E68-10B9-483B-B54E-8FBC46B15A91},2020-10-02,"very large hornet hovering by my home's gutter. Largest I have seen, clearly not a yellow jacket",Unverified, ,2020-10-02,48.917375,-122.647069,0.019257939557667,0.125,0.8993444347664994
545,817,{AE980D8F-2C79-4287-80F2-826DA943BD7F},2020-05-24,A friend had a medical emergency and the ambulance came to the campsite once loaded into the ambulance he noticed a Asian hornet on the blanket they took the blanket outside the ambulance and shook it off and proceed to the hospital.,Unverified, ,2020-05-25,48.904918,-122.755941,0.0189998214521375,0.125,0.8995811301128943
1675,3243,{226C9CEC-3DFD-44D7-B763-5734715C0EBC},2020-08-22,"It was large, fat, thicker wider torso, reddish orange wings, dark torso. We can cannot confirm the face color but can confirm it was not black. It did not land long enough to take a photo",Unverified, ,2020-08-23,48.53478,-122.8603,0.1002352174014299,0.0,0.8997647825985701
2134,4297,{2E5651D4-67F5-4A3E-8961-7B5E8980FD57},2020-10-07, ,Unverified, ,2020-10-07,48.683553,-122.196653,0.1000159140486115,0.0,0.8999840859513885
1850,3656,{20B24FE1-2E45-44F5-AE13-BEFA45243E34},2020-09-03,"It landed on our outside umbrella, about a foot away from where we were sitting. It was enormous...at least 2 inches long. It flew away before I could capture a photo",Unverified, ,2020-09-03,48.708201,-122.437934,0.0733016604951209,0.0416666666666666,0.9003170366429984
1599,3469,{76FDA96E-25D8-4CE1-9E8B-BA18334A0C1E},2020-08-19, ,Unverified, ,2020-08-29,48.70291,-122.45336,0.0730823571423026,0.0416666666666666,0.9005300968550636
283,518,{6BEE7FC1-E248-49EF-A59C-E626D0C4047B},2020-05-05,"Saw one in my garage on the window while I had the door open. Was surprised at seeing such a huge bee and its backside being more yellow than expected, I initially didn't think it was an Asian Hornet. Got closer and realized what I was looking at, went t",Unverified, ,2020-05-06,48.949716,-122.613208,0.0179518231289348,0.125,0.9005421488125428
741,1282,{FE8C8103-B188-4464-B805-E8E6E0B769E7},2020-07-01,It was on my railing and I went in to get a glass to trap it but it was gone when I came back out.,Unverified, ,2020-07-03,48.614736,-123.119017,0.0984516795143498,0.0,0.9015483204856503
617,1259,{8E63543D-AEB3-4074-8F53-079BC4657476},2020-06-04,Suspect flew around me for 10-20 seconds. I’m allergic and was scared! No photo and I’m sorry. I tried to reach for my phone to take pictures but it was too dangerous,Unverified, ,2020-07-02,48.937187,-122.644326,0.0161644037665836,0.125,0.9021812195947213
987,1736,{06263109-DA33-4D7F-9DBF-0116280254FD},2020-07-21, ,Unverified, ,2020-07-21,48.968729,-122.4231,0.0426399465909002,0.0833333333333333,0.9036275624004235
1939,3843,{22BD7EFE-1EEA-4429-BF6B-493D3BDF02F5},2020-09-09,I was out getting an estimate for roof clean8ng and spotted what I thought was a huge bird nest in the eaves of my house. The contractor thought that it was a hornet nest and that I should report it,Unverified,"Thanks for the submission. Asian giant hornet nest in the ground and in low tree cavities. If you get a photo, feel free to resubmit a sighting.",2020-09-09,48.956801,-122.656741,0.011993758587764,0.125,0.9060057180864709
1137,2040,{CC2A6861-7914-4723-9C33-31A30B36A330},2020-07-30,Saw what I believe to be a murder hornet while walking in my back field.,Unverified,"Thanks for the submission. To verify, we really need a photo. Feel free to resubmit a sighting if you get one. You are in the hotspot.",2020-07-30,48.879151,-122.497884,0.0400626470108758,0.0833333333333333,0.9060602092700938
1593,3044,{E11467E8-5CE5-4D27-A573-1ABF19640F18},2020-08-18,"Saw AGH flying near me on Lily Lizard Lake / Blanchard MTN trail this afternoon. Didn’t get picture but it was orange and black, about size of my thumb and sounded like hummingbird or large fly. Located .33 mile from upper trailhead pkg lot, just befor",Unverified, ,2020-08-18,48.617148,-122.385556,0.0939219978729515,0.0,0.9060780021270485
2078,4195,{B707AD9B-FE84-4063-946E-9E74386F679D},2020-09-27,Noticed the orange color and the size of it compared to the yellow jackets that were flying into our house.,Unverified, ,2020-09-30,48.880047,-122.504613,0.0391893150748736,0.0833333333333333,0.906884524850931
1674,3239,{B22C69C2-5DE4-4597-B17B-B09171C11C77},2020-08-22,The insect was in flight. The colors were distinctive orange and black stripping. The estimated length of the insect was approximately 2 inches. The area seen is near a pear tree with rotting pears. Many other smaller hornets/wasps were consuming the pea,Unverified, ,2020-08-23,48.576359,-122.543274,0.0930835992143893,0.0,0.9069164007856108
623,1023,{E9935752-F9DE-4F34-918F-A586F7A237E7},2020-06-06,Not very active.  Found on porch,Unverified, ,2020-06-12,48.992578,-122.252462,0.0664683232803123,0.0416666666666666,0.9069558420118586
2060,4179,{6858AAE4-6270-4DB1-A318-3F2C85870467},2020-09-25,"Saw what appeared to be an AGH fly past my window. It was large, orangeish/yellow and black. I thought it was a mall hummingbird at first.",Unverified,Thanks for the submission. Please feel free to resubmit a sighting with a photo. That's the only way we can verify for sure.,2020-09-30,48.890159,-122.494965,0.0390068857371309,0.0833333333333333,0.9070567152167058
526,988,{3BA03C2E-17E9-41EA-B333-2710F9875635},2020-05-20,hornet flew into the basket of petunias that I was deadheading....definitely an Asian giant,Unverified, ,2020-06-08,48.963018,-122.790585,0.0107497457633697,0.125,0.9071464828762389
1382,3124,{5129BA43-32E8-4FDB-853C-E20788E9DEF1},2020-08-09,I was brushing my teeth outside on my deck and the hornet landed on a leaf not more than 6-7 feet away from me. I have had my cabin in the San Juans (Johns Island) for 30 years and am very familiar with the bee population. This thing was HUGE...2.5-3.0 i,Unverified,Feel free to resubmit a sighting if you get a photo.,2020-08-20,48.66482,-123.15019,0.0925304889882546,0.0,0.9074695110117454
203,280,{B69BA5B0-99C9-496D-B7CE-85A19992D07A},2020-05-02,It was flying around the apartment complex where i live in sumas wa right on the Canadian border possible info on a hive location,Unverified, ,2020-05-04,48.990991,-122.261877,0.0651389179999534,0.0416666666666666,0.9082474017044656
1901,3835,{D4F58ECB-63F3-4D4B-968D-34B635F47A29},2020-09-07,"Yesterday when pulling out of my driveway, I noticed what looked like a dead grasshopper in the back of my car, behind the back seats and just under the rear window. I forgot about the insect until later in the day, at which time I inspected in and reali",Unverified, ,2020-09-09,48.870297,-122.532439,0.0375920880008073,0.0833333333333333,0.9083921064576619
446,717,{23A819C1-3CD5-40FD-BE63-E9F9649D9F88},2020-05-10,"Guemes Island @ about 1300hrs one landed hard on the table on my deck, saw it from its topside & flew south. After verifying with photos it was definitely Asian hornet. Happened too quick to get photo.",Unverified, ,2020-05-14,48.570304,-122.648863,0.0913796315703672,0.0,0.9086203684296328
1528,2955,{1E25B97E-D816-4591-A24A-BA6444455891},2020-08-16,Was buzzing by my leg and I looked down and saw what I believe to be the Asian Giant Hornet.,Unverified, ,2020-08-17,48.667295,-122.328143,0.0896601380252606,0.0,0.9103398619747394
1346,2628,{BF24EFE7-A2AD-4D36-806F-B12F05297402},2020-08-06,Clearing back the blackberry bushes and found a monster hornet,Unverified,Thanks for the submission. Feel free to resubmit a sighting if you get a picture.,2020-08-10,48.654184,-122.366227,0.0886839469945736,0.0,0.9113160530054264
