,GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,d,k
3201,{DB65D408-2747-467A-B152-3A6D43BDE5D6},2020-08-21,"I first thought it was a hummingbird but it did not demonstrate the ""hum"" sound and i was only approx 4-5 feet away. It had stripes on it's body such as wasps and hornets do. It's wings were very large so I next suspected a dragonfly but considering the",Unverified, ,2020-08-22,47.952906,-117.474507,0.790212074256373,0.024390243902439025
3164,{23DF3434-4735-4F20-AB0B-D979E2F05702},2020-08-21,It landed on our patio dinner table. Four of us agreed on the identification after looking at on images.,Unverified, ,2020-08-21,47.371192,-122.547056,0.3429818764621882,0.024390243902439025
3304,{60C30F15-5065-49AB-92CF-5CFB9F1B3E9B},2020-08-21,"was a big hornet. really husky, black with very distinctive orange and black stripes, big wings, flies fast. was within about 3 ft. of my shoe.",Unverified, ,2020-08-25,48.010495,-122.535054,0.2114153222131073,0.14634146341463414
3157,{91D7A3E3-5F6B-4787-9B80-FB4B682D44C6},2020-08-21,I just reported a possible sighting but I scrolled too fast and missed the contact info. I am in Yakima and reported this possible sighting 10 minutes ago,Unverified, ,2020-08-21,47.62984,-120.68945,0.4237478352018959,0.5609756097560976
3282,{476CB5A3-145F-456A-A75B-47C122F68779},2020-08-21,It was walking around on my deck.  I trapped it initially and then looked up a photo on the internet.  The internet photo and my specimen did not match so I let it go.  Then a photo in the Skagit Valley Herald of the hornet did look like what I had seen.,Unverified, ,2020-08-24,48.442243,-122.31867,0.14157969495336192,0.1951219512195122
3166,{64A33CAA-67F7-4480-B035-3F9E50951077},2020-08-21,"I have a Specimen I believe to be an Asian giant hornet.  It was in my kitchen window, I caught it, & placed it in a container  I attempted to drop it off at our local WA St extension office several times.  My husband became ill & I completely forgot abo",Unverified, ,2020-08-21,46.084387,-122.861328,0.609869200619816,0.024390243902439025
3154,{6737FFD1-5223-4917-8BE4-EFBF96C40FA0},2020-08-21,"Black hornet approx. 2.5 inches long.  Huge stinger.  Flying around the house, landing on deck, bumping window.  I didn't notice any orange but it was moving fast.",Unverified, ,2020-08-21,47.609035,-122.020985,0.316051028468994,0.07317073170731707
3232,{1EA679ED-BB86-413E-8343-522F6C8BF2AE},2020-08-21,This is the 3rd one we've seen in our back yard. They all have been longer than my hand with huge wings and huge heads. We smashed all 3 before we could take a picture because our dogs keep trying to attack them. Please feel free to come set up traps or,Unverified, ,2020-08-23,47.196838,-122.181181,0.3904460243672713,0.1951219512195122
3181,{A7CA8D72-1362-4991-95E2-AF2B22AD5128},2020-08-21, ,Unverified, ,2020-08-21,47.718046,-117.454975,0.8098281833925804,0.0975609756097561
3185,{CA18109D-A7DA-4DA4-9CBB-E678926A22B0},2020-08-21,Found in dog water dish soaked.    Let it sit overnight on table.,Unverified, ,2020-08-22,47.198797,-121.116823,0.45445948409443077,0.0
3186,{F011DF3B-9432-4D12-B7A6-3B1788A01F20},2020-08-21,Tried to land on my chest. I was wearing hi vis shirt. A coworker was right next to me saw the same. I jumped back swatted at it. Just brushed it with fingertips and it buzzed by my coworker and off. This was in the pkg lot of buzz inn restaurant near in,Unverified, ,2020-08-22,47.90799,-122.242084,0.24565331328046672,0.17073170731707318
3190,{DF6FC954-9DA5-45C0-875A-DE39F6D1E2E0},2020-08-21,"I tryely am not sure and tried to get a picture but it was moving around too much.  One single hornet, by far the biggest I have ever seen.  It was at least 1 and 1/2 inches long",Unverified, ,2020-08-22,47.739869,-122.258471,0.27784424087746484,0.2682926829268293
3155,{849341A4-09E2-4918-9A0D-6D88B4CD5097},2020-08-21,"We were on our porch when a very large orange and black bug began flying around us. I started to tell my wife there's a dragonfly but this was different. It seemed like it was streamlined when it was flying. It flew around us for a few minutes, my wife t",Unverified, ,2020-08-21,47.62984,-120.68945,0.4237478352018959,0.5609756097560976
3209,{9FE9A46D-78DC-46BC-BA78-190339582175},2020-08-21,"Flew into my car they an open window and then flew out. I tried to take a pic, but it flew out before I could. I was drive ng to Loomis. Location is close but uncertain. I looked up all the local hornets and nothing compared to the scary beast that was i",Unverified, ,2020-08-22,48.803838,-119.582882,0.4610431288548598,0.0
3151,{1C06181B-9890-49C0-8D2E-51B9B59E859F},2020-08-21,"I have seen 2. The first one I killed as it landed on my food.  Second one, I tried to get a picture but couldn't. I did not kill the second one.  I live in Vancouver, WA.",Unverified, ,2020-08-21,45.604839,-122.559753,0.7133085710813357,0.07317073170731707
3122,{20CEEAA0-0366-4139-B0F7-2971962C9A88},2020-08-21,Very large >2” hornet flying around the porch of our cabin. Looked exactly like photos we have seen of the “murder hornet”,Unverified, ,2020-08-20,48.15243,-122.573399,0.18111954243004286,0.0
3275,{7A42F81F-3CDB-414F-8851-BA0D2E3F8364},2020-08-22,"My husband and 2 friends were working on a shed, the bee flew in, landed on a wall, they all agreed it was the Asian hornet. The bee flew away before they could take a picture. The site address is 18213 Deschutes Dr. SE, Yelm WA. 98596. This is our vacat",Unverified, ,2020-08-24,46.825793,-122.530966,0.45724713638987635,0.0
3435,{627A2E5E-B921-42A2-8063-D6A5F359F0C5},2020-08-22, ,Unverified, ,2020-08-28,47.294004,-120.702343,0.4740604016649956,0.0
3217,{3D278ADB-8B70-4950-AD17-9265BEB6EB58},2020-08-22,Watched it come in and out of the ground with a small green grasshopper. There are holes all over this yard.,Unverified, ,2020-08-22,47.533332,-122.382226,0.3143476741713001,0.6829268292682927
3189,{8571598E-89AA-4F16-87A7-FBBDAECF6443},2020-08-22, ,Unverified, ,2020-08-22,48.442158,-122.676571,0.11840116367392825,0.0975609756097561
3214,{FB1A676F-40AE-47BC-9853-38B626BF0381},2020-08-22,Very large wasp with orange head spotted in my vegetable garden today. Much larger than any other wasp I’ve ever seen.  Was not able to get a photo.,Unverified, ,2020-08-22,47.579029,-122.228805,0.311303664205633,0.21951219512195122
3218,{642A8A42-3214-4232-B3DF-87F2B18190DF},2020-08-22,Saw what we thought looked like a murder hornet.  Bright orange head and striped body - 1 1/2 to 2 inches in size.  Was on our raspberry bushes.,Unverified, ,2020-08-22,47.818878,-122.364114,0.2571799137119072,0.2926829268292683
3213,{1A90B632-141C-42FF-97FB-0940A32EDA95},2020-08-22,Saw one flying around tried to capture it but it got away definitely a murder hornet could not get a photo,Unverified, ,2020-08-22,47.25385,-122.95524,0.36274800230911797,0.024390243902439025
3211,{E99B8F52-3EFE-411E-A026-8710B3FAE404},2020-08-22,Ran inside so did not get a chance to kill or take photo. It was a hornet or a wood wasp. Not sure.,Unverified, ,2020-08-22,48.084539,-122.132955,0.21918770698508191,0.17073170731707318
3206,{792B1357-4CC0-48B9-B558-F2D1A98FACB6},2020-08-22, ,Unverified, ,2020-08-22,45.644013,-122.571129,0.7049304226293563,0.21951219512195122
3221,{4BFF21E3-8DD1-45A4-B1DA-678BBB4C9A2A},2020-08-22, ,Unverified, ,2020-08-22,47.154372,-122.191761,0.39867985294564456,0.04878048780487805
3202,{8CC3501F-B59D-4107-80F8-05DB8AA230CB},2020-08-22,Never seen before. Seem to be in the ground under our apple tree. Not exactly like web photos but definitely large. Haven’t been able to get a photo but sprayed hoping one will drop dead.,Unverified, ,2020-08-22,47.069255,-122.928794,0.4017599428797132,0.0975609756097561
3200,{2BC77729-8B3E-4B6F-8969-66C664D7F8BF},2020-08-22,We were sitting outside drinking tea one of us had white on and it flew right on her sweater white sweater and we jumped up and it flew away but it was very dark brown and very large at least 3 in and it had a fairly loud buzzing sound,Unverified, ,2020-08-22,47.307592,-122.423319,0.3594514325646401,0.14634146341463414
3195,{8EDE0EFC-89FC-44FA-8A52-FE696BB1FF2E},2020-08-22,It was sitting on top of the flower from my onion in the garden. Ran into house to get my cell take a pic but was fine when I went back,Unverified, ,2020-08-22,47.091636,-122.933628,0.39702587123628963,0.0975609756097561
3187,{20647027-AAFD-4F92-834A-138B4E724FE6},2020-08-22,Trapped in our wheelbarrow (live),Unverified, ,2020-08-22,48.441838,-122.676362,0.11847522255643668,0.0975609756097561
3220,{885C81EF-BEE4-447E-971E-6DFC6BE15D15},2020-08-22,"not sure if this was an Asian Hornet or not but I saw two large ""wasps"" (1.5-2.0 inches long) reddish in color in my yard in Kirkland.  I believe they have a nest in the ground (not sure if these wasps do that or not).  I wanted to report it just because",Unverified, ,2020-08-22,47.689099,-122.201858,0.29068681068270896,0.34146341463414637
3184,{0D9A58F6-5170-4B94-90A4-253941515D31},2020-08-22,"I’m not positive because it was so quick, but this morning I saw what looked like a giant wasp about the size of my pinky finger. It was big enough to startle me and definitely larger than the wasps we have around our area. At first, I thought it might",Unverified, ,2020-08-22,48.129373,-122.783453,0.17964406161699029,0.07317073170731707
3223,{4A3FBAD7-F70D-42B0-B9B0-1F8A04053476},2020-08-22,"Noticed large hornet around my blackberry bush killing another insect. It caught my attention because of the Color, the body was mostly black with an orange tip around the stinger.",Unverified, ,2020-08-22,47.154545,-122.1917,0.3986475708686537,0.07317073170731707
3252,{8627777C-C3A0-4891-AA2F-39BD355952D0},2020-08-22,Black with yellow/orange stripes. 1.5-2 inches long. Near the trash cans in the campground.,Unverified, ,2020-08-23,48.65162,-122.49064,0.09192606265001672,0.0975609756097561
3215,{D0E70748-C7B8-471F-A042-3BC794785ECF},2020-08-22,Observed a murder hornet fly holding a small grasshopper and carry it into a hole in the yard 3901 sw Holden in west seattle. Will try and get a picture soon.,Unverified, ,2020-08-22,47.533332,-122.382226,0.3143476741713001,0.6829268292682927
3239,{B22C69C2-5DE4-4597-B17B-B09171C11C77},2020-08-22,The insect was in flight. The colors were distinctive orange and black stripping. The estimated length of the insect was approximately 2 inches. The area seen is near a pear tree with rotting pears. Many other smaller hornets/wasps were consuming the pea,Unverified, ,2020-08-23,48.576359,-122.543274,0.10049980250964666,0.07317073170731707
3243,{226C9CEC-3DFD-44D7-B763-5734715C0EBC},2020-08-22,"It was large, fat, thicker wider torso, reddish orange wings, dark torso. We can cannot confirm the face color but can confirm it was not black. It did not land long enough to take a photo",Unverified, ,2020-08-23,48.53478,-122.8603,0.09337305927748915,0.0
3361,{ACDB7CD0-7998-4C8C-B1AF-BDE941B2D3B3},2020-08-23,"lat 47.12205, lon -122.14320",Unverified, ,2020-08-26,47.122056,-122.143269,0.40712256555160575,0.0
3249,{757D4B03-D232-4B1E-87D4-CAA88F72EE98},2020-08-23,Was flying near tomato plants on front porch (no photo right now),Unverified, ,2020-08-23,47.758901,-122.476602,0.264876340655668,0.04878048780487805
3258,{70714BE3-5225-472C-A667-A9B52616A472},2020-08-23,No picture. But unmistakable. Couldn’t get a clear picture.,Unverified, ,2020-08-23,47.427125,-122.534147,0.3316584632212196,0.0
3257,{02EA7AD5-E5C6-4550-8AAC-AD45687C36C7},2020-08-23,We saw it two times today.  Once on our picnic table and the other time on our cul de sac.,Unverified, ,2020-08-23,47.749422,-121.917852,0.29581016619572814,0.0
3245,{CCAE231F-B33F-4F34-9307-1D37D6E1B12A},2020-08-23, ,Unverified, ,2020-08-23,47.388627,-122.656108,0.3370799532099778,0.0975609756097561
3281,{C66779C6-8108-40AE-B558-BDC06A6FA18D},2020-08-23,"I was setting up a smoker in my backyard when something noisily dive-bombed me. I thought it was our resident hummingbird, as it did not buzz or hum like a bee or wasp, so I did not bother to look up. Then it came back and landed clumsily with a 'thunk'",Unverified, ,2020-08-24,47.701812,-122.289059,0.28399682496278067,0.43902439024390244
3254,{236A652B-8582-4CE1-8ABD-908C10883BE8},2020-08-23,"In the yard cleaning: saw a huge hornet, when it landed on the rhodi foliage, I saw a bright orange body. I observed it for a few seconds then left. Unfortunately did not have my phone on me to get a picture",Unverified, ,2020-08-23,48.389272,-122.511924,0.13735454075897066,0.14634146341463414
3334,{735E3CF6-AE93-44EC-AA9B-D2C4C58F3256},2020-08-23,"Adult daughter stung 3 times on knee.  Could not visualize insect, other than large.  Described searing pain and was prescribed antibiotics for infection.  Sting sites are similar to Asian Giant Hornet stings visualized online.",Unverified,"Thank you for this submission, we will contact you. We recommend seeking medical advice if stung by a giant hornet.",2020-08-25,48.986641,-122.528957,0.05036763588855468,0.024390243902439025
3488,{3B956159-3C86-4258-BA26-3054ED56BDCF},2020-08-23,"Very large hornet that was flying around a cup of soda. Large mandible on a yellow/orange face, very apparent striping on the thorax. Large wings. Estimated about 1.5 inches long. Someone threw a rock at it and threw the carcass in the Yakima river befor",Unverified, ,2020-08-29,46.763636,-120.456821,0.584119496855346,0.0
3253,{347D88F7-47E6-4E5E-8C65-236BA2274705},2020-08-23,I was weeding my front flower bed and in the ground saw a nickle sized whole with a hornet over an inch long hornet backing in and out of the whole. I was in able to take a photo at this time but would like to know next steps on how to get ride of the ho,Unverified, ,2020-08-23,47.776353,-122.26487,0.2702978306444262,0.4878048780487805
3414,{AFA1BF7C-495F-4F49-A92F-3102DC236ABE},2020-08-23,"Flew from the top of a tree towards my friend and I, traveled at a seriously fast speed and could see and hear it flying towards us. My friend ducked, and scared it away where it flew back to the area of trees.",Unverified, ,2020-08-27,47.65862,-122.017917,0.3066683377388874,0.0
3242,{BD59E794-664F-48FC-B8E5-1DCA8AC80665},2020-08-23,It kept trying to attack after being swatted by a board. It was finally subdued enough to partially squish it. We have it in a plastic container.,Unverified, ,2020-08-23,47.50262,-122.622033,0.3138957250934281,0.12195121951219512
3263,{1CA88202-DDD6-4E28-9E25-C33DF76A1B6C},2020-08-23,"I saw what may have been an Asian Giant Hornet in my back yard. I only saw the bright orange and black stripe on its backside as it was moving away from me. I didn't get a picture as it was to quick for me. It flew into a hole in the hard dirt, about 2 i",Unverified, ,2020-08-24,47.29043,-122.400657,0.36366899097621,0.12195121951219512
3371,{97397FDF-2853-4D04-83F7-914155650607},2020-08-23,I didn't realize what it was intil I looked it up on the internet. It was very big bigger then any wasp and had a bright orange head.,Unverified, ,2020-08-26,48.501348,-122.246544,0.13825653996900922,0.12195121951219512
3296,{A38C5D29-15B5-4310-B258-6C557C343E7E},2020-08-23,My neighbor and I observed a large black and orange Hornet at her house that we believe was an Asian Giant Hornet. It didn't have the distinct black striping like the picture but was more of a bright orange abdomen although Norma did see striping on it's,Unverified, ,2020-08-24,48.767372,-118.623092,0.594540910886276,0.0
3237,{73C923EB-0FEC-44CE-AD45-291F8FF4314A},2020-08-23,Flew through our back yard.,Unverified, ,2020-08-23,48.858538,-122.610272,0.04973908486008568,0.4634146341463415
