,raw,cluster,s,pol,sub
3697,"I am 100% sure I saw a murder hornet in my back yard hovering near wasps. It was at least 2-2-1/2"" long, very bold yellow face with black eyes, striped body shaped like a hornet not a round bumble bee, I have many bees and wasps around but have never see",[0],Unverified,0.11166666666666666,0.42888888888888876
3698,Insect was about 1.5 in long. Hopefully just an elm sawfly. Did not get close enough to look for a stinger.,[1],Negative ID,-0.025,0.45
3699,Not sure if this is of concern but it’s huge.  No wings.,[1],Negative ID,0.07500000000000004,0.8944444444444444
3700,2 inches long. alive in jar,[1],Negative ID,0.025,0.4
3701,"Found intact, dead on patio in White Salmon, WA",[1],Unverified,-0.1,0.2
3702,Found in my front yard,[0],Negative ID,0.0,0.0
3703,Weird bug. Long stinger,[1],Negative ID,-0.275,0.7
3704,Did you get this picture?  I sent it in previously with no reply.  If not an Asian Hornet what is it?,[0],Negative ID,-0.08333333333333333,0.08333333333333333
3705,was around 2:30 pm it landed on my horse and then flew and landed on my truck.  i went to catch it and it flew off.  it had a bee in its legs.,[1],Unverified,0.0,0.0
3706,"While out on deck, a very large (est. min. 2�?in length and 1/2�?width) brown and golden yellow hornet touched down on a blanket two feet away from me and then immediately flew off over our roof heading north. Quite a hefty hornet, wasn’t in a hurr",[1],Unverified,0.10575396825396824,0.33650793650793653
3707,A giant bee was in my window and my dogs went crazy .. I tried to free it but as I looked she was the size of a quarter and very black .. I captured her and put her in a cup later my hubby smooshed her backend . I have her in a plastic bag .. she was lon,[0],Negative ID,-0.08333333333333333,0.6526666666666667
3708,"I observed what I believe to be an Asian Giant Hornet on my sliding glass door. It was the approximate size of an Asian Giant Hornet, approximately 2+ inches in length. It did not look like typical hornets we see in our area. Black and yellow markings, f",[1],Unverified,-0.1259259259259259,0.4592592592592593
3709,Got ran over in the garage. But the 2nd one I’ve found on the property that appears to be oversized bees. Both were ran over unfortunately.,[1],Negative ID,-0.25,0.5
3710,This guy caught my attention because of his size as he flew past my window.  Over an inch long,[1],Negative ID,-0.15,0.325
3711,"very large hornet hovering by my home's gutter. Largest I have seen, clearly not a yellow jacket",[1],Unverified,0.1392857142857143,0.2785714285714286
3712,Trapped between window and screen last three days,[1],Negative ID,-0.1,0.03333333333333333
3713,"I was moving a firewood pile when I saw a very large insect with the size/coloration of the pictures of the Asian hornet on a piece of firewood. I'm not squeemish about bugs, but this was one that I had never seen and seemed a little threatening so I sma",[1],Unverified,0.03035714285714286,0.3523809523809524
3714,I'm almost positive that it was based on the size and what I've seen images of. It was an orange/black color and very fat. It was outside my window at work on Bakerview rd. I was unable to get a pic but will try again.,[0],Unverified,-0.018181818181818188,0.3488636363636364
3715,"I had a very large hornet fly into my house. It was pretty thick and had to be well over an inch long. Maybe two. It definitely had a stinger. I observed a black body, and a yellow / black striped (enormous) stinger. I didn't take a picture of it. I trap",[1],Unverified,0.06452380952380954,0.5598809523809525
3716,Appears to be a hornet much larger than usual yellow jacket,[0],Negative ID,-0.08333333333333333,0.25
3717,"The hornet was in a flower bush with a lot of honeybees at the Bellevue botanical garden. I tried to take a picture, but it flew off when I got close.",[0],Unverified,0.0,0.0
3718,"Large bee-like flying outside window.  Unfamiliar.  Looked up Giant asian bee and the images where very similar.  The bee was between 1 1/2 to 2 inches long. Body was light rusty color, wings were large and rusty/golden in color.  Have never seen anythin",[0],Unverified,0.09732142857142857,0.44089285714285714
3719,Was at the Lower Campground at Fort Flagler State park. As soon as I saw it I said hey it’s one of those giant hornets! Only stayed for a few seconds and I didn’t see it again. Very large !,[1],Unverified,0.03705357142857142,0.6642857142857144
3720,largest bee I have ever seen. I have lived here for 69 years. the bee was flying around under my eaves like it was looking for someplace to nest.,[1],Unverified,0.0,0.0
3721,We caught it in a jar.,[0],Negative ID,0.0,0.0
3722,"Noticed what appeared to be an Asian Giant Hornet on the pedestrian bridge above the Skagit River at Trail of the Cedars park in Newhalem, Washington around Noon today. not sure whether it was alive (it looked to be resting). When I walked past the spot",[0],Negative ID,-0.06666666666666667,0.4398148148148148
3723,We thought this was a cicada killer but now concerned that it may have been an Asian Giant Hornet after seeing a news video,[0],Negative ID,0.0,0.5
3724,On a walk we observed a large hornet. It struck both of us as unusual because it was about 2 inches in length and the body was wide.  Neither of us had a phone to take a pic. Do not remember if it had a orange face. It was certainly unlike any bee we hav,[1],Unverified,0.13214285714285715,0.6000000000000001
3725,"When the leaves dropped from a large maple tree in the yard, a hornet's appeared near the top of the tree, approximately 50 feet above the ground.  It's the size of a soccer ball.  We've near a nest like this in any of our trees.  My wife and I have not",[1],Negative ID,0.0857142857142857,0.4047619047619047
3726,"I just submitted a report from my cell phone, but may have forgotten to add my name and contact information.  The address is 929 Lawson Road, Camano Island.  The pin is located over the tree where the next is located.",[0],Negative ID,0.0,0.0
3727,Caught in web,[0],Negative ID,0.0,0.0
3728,Possible sighting near BP IN BLAINE off Jackson rd,[1],Unverified,0.05,0.7
3729,Flew away before I could get a pic. Will try to find it again,[1],Unverified,0.0,0.0
3730,"Didn't get a pic, I didn't have my phone on me and wanted to make sure it didn't fly into my garage. But I know I Google it the day of, and Google didn't have a correct picture for me, so I thought I'd just happened to be a large wasp.",[0],Unverified,0.5047619047619047,0.739153439153439
3731,I found a decapitated bee on my fence. I don’t know if this was done by a hornet or what. I haven’t seen any giant hornets. Picture is of decapitated bee. Not sure if this is useful or not for your efforts?,[1],Unverified,0.016666666666666663,0.6296296296296297
3732,Catch and release from inside house,[0],Unverified,0.0,0.0
3733,"Date approx. Honeybees (about 20) gathering from mint plants. 2 or 3 orange faced hornets also gathering. Bees and hornets were getting along fine, seemed docile but busy. Hornets disappeared after about a week .",[1],Unverified,0.25833333333333336,0.4
3734,"It was very long, bright and flying low",[0],Unverified,0.21166666666666667,0.5399999999999999
3735,riding by cell phone tower saw aisian hornets in nest on cell tower albertsons parking lot indian trail road spokane washingtonl,[1],Unverified,0.0,0.0
3736,Definitely a giant hornet. Couldn’t believe it’s size!,[1],Unverified,0.0,1.0
3737,"My 17 year old son was running and was stung by a giant hornet. He did not get a picture as he was trying to get away from the other ones (5-7 more). He was at 166th Way SE & SE 73rd Street in Bellevue, Washington",[0],Unverified,0.11875,0.51875
3738,We found a big bee not sure what it is.,[1],Negative ID,-0.125,0.4944444444444444
3739,"We kept our distance as it was huge. It landed on a blade of tall grass near us, and left shortly after. We were at Anderson Point campground at Baker Lake. At the time we didn't have service to verify the species..",[0],Negative ID,0.12500000000000003,0.4
3740,saw hornet doing something and saw it eat a bee,[0],Negative ID,0.0,0.0
3741,"Huge, different from a yellow jacket, likes to burrow in plant pots soil",[1],Unverified,0.13333333333333336,0.5
3742,"I've been seeing these things on North Camano around the Utsalady area, probably not giant hornets but bigger than I've ever seen. This one was lodged halfway in the ground I think I accidentally stepped on it. Sorry for the blurry picture, I'll take a b",[1],Negative ID,-0.16666666666666666,0.8333333333333334
3743,"I have two honey bee hives. I was cleaning my deck this afternoon, and found what looks to be a body of an Asian killer hornet. It has faded a little, but appears to have had vibrant colors.",[0],Negative ID,-0.0069444444444444475,0.27777777777777773
3744,I could not put the time on the detection date because the setup won't let me.  It was 2:00pm.  Also I cannot seem to send the picture to you from my phone or from my email.  I don't know your website but I'll try sending it.,[0],Unverified,0.0,0.0
3745,"Clearing Ivy under a tree, saw odd looking orange bee with unusual buzzing sound. Kept working, got a very painful sting that is persisting today. Unfortunately I covered all the cleared Ivy with wood chip and could not find any of them when I realized w",[1],Unverified,-0.1953333333333333,0.73
3746,"A flying insect 4.5 to 5 cm long flew to me to check me out while sitting along the shore after noon on 12 Sept 20.  Sorry not to report this sooner.  It was ~1 cm thick. and did not have large wings like a moth.  It was not a salmon fly,  Near the float",[1],Unverified,0.04404761904761904,0.6005952380952381
3747,There is no mistaking what this was. It was huge I’ve never seen anything quite like it. I was caught off guard by the size and the richness in color by the time I reached for my phone to take a picture it was gone. I was at Lowe’s in Everett Washing,[1],Unverified,0.4000000000000001,0.9
3748,WE LIVE ON BURK RD BLAINE WA. West of sunrise  rd. We originally reported in May. In late July we saw 1 on our house. September 2 additional close to the house. 3 of 4 were heading north in late afternoon/evening.,[0],Unverified,-0.022159090909090906,0.6125
3749,Still alive . more than one,[1],Unverified,0.3,0.45
3750,"I saw it outside my garage.  It landed on the wall and I grabbed a brown to try to kill it so I could save it.  But it flew away before I could swat it. I would say it was probably 1"" x 3/4"".  Bigger than any bee I've ever seen.",[0],Unverified,0.0,0.275
